case_id,dataset_group,experiment,run,root_service,entry_service,entry_index_0based,method,graph_source,root_rank,top1,top2,top5,mrr,acc,top_services,root_score,root_path_score,root_pearson_score,root_final_score,root_in_top_paths,dycause_entry_arg,entry_arg_zero_based,lambda
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_2,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,catalogue > orders > user > payment > carts > shipping,0.17703339381262412,0.006666666666666667,0.16370006047929078,0.17703339381262412,True,1,False,2
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_5,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,catalogue > user > orders > payment > carts > shipping,0.1970333938126241,0.006666666666666667,0.16370006047929078,0.1970333938126241,True,1,False,5
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_10,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,catalogue > user > orders > payment > carts > shipping,0.23036672714595746,0.006666666666666667,0.16370006047929078,0.23036672714595746,True,1,False,10
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_50,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,payment > catalogue > user > shipping > orders > carts,0.4970333938126241,0.006666666666666667,0.16370006047929078,0.4970333938126241,True,1,False,50
extended_el_e12_mesh_run01,sockshop_mesh_extended,el_e12,run01,carts,front-end,0,pearson_plus_lambda_path_100,scoring_ablation,5,0.0,0.0,1.0,0.2,0.42857142857142855,payment > catalogue > shipping > user > carts > orders,0.8303667271459575,0.006666666666666667,0.16370006047929078,0.8303667271459575,True,1,False,100
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,original_dycause,original_dycause,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,False,
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,pearson_only,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,path_only,scoring_ablation,1,1.0,1.0,1.0,1.0,1.0,carts > catalogue > orders > payment > shipping > user,0.0,0.0,0.19789088613754605,0.0,False,1,False,
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,path_plus_pearson,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.19789088613754605,0.0,0.19789088613754605,0.19789088613754605,False,1,False,
extended_el_e13_mesh_run01,sockshop_mesh_extended,el_e13,run01,carts,front-end,0,normalized_path_plus_pearson,scoring_ablation,6,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,catalogue > user > orders > payment > shipping > carts,0.3544025121842503,0.0,0.19789088613754605,0.3544025121842503,False,1,False,
